Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-April-2016,2.10,2.10,1.91,2.04,2.058235607675906183,7504,20,15445.00,5911,78.77,0.19,-0.06
18-April-2016,2.28,2.28,2.02,2.19,2.172058300746533949,2813,24,6110.00,2500,88.87,0.26,-0.09
13-April-2016,1.95,2.18,1.84,1.96,1.968873412883774257,23549,51,46365.00,15171,64.42,0.34,0.01
12-April-2016,1.99,1.99,1.83,1.95,1.916917293233082706,2660,7,5099.00,1660,62.41,0.16,-0.04
11-April-2016,1.84,1.95,1.84,1.85,1.868360630644420633,6533,10,12206.00,6533,100.00,0.11,0.01
8-April-2016,1.99,1.99,1.82,1.82,1.858922682301209234,2729,7,5073.00,2728,99.96,0.17,-0.17
7-April-2016,1.80,2.04,1.80,1.98,1.853151920135254810,12421,12,23018.00,12210,98.30,0.24,0.18
6-April-2016,1.89,1.99,1.89,1.93,1.925000000000000000,360,6,693.00,360,100.00,0.10,0.04
5-April-2016,1.80,2.06,1.80,1.86,1.953785135368166925,11598,28,22660.00,9513,82.02,0.26,0.06
4-April-2016,1.84,1.99,1.84,1.90,1.866666666666666666,465,5,868.00,465,100.00,0.15,0.06
1-April-2016,1.75,1.99,1.75,1.84,1.960822342901474010,12890,17,25275.00,11525,89.41,0.24,0.09
31-March-2016,1.81,2.01,1.77,1.82,1.788288288288288288,222,6,397.00,211,95.05,0.24,0.01
30-March-2016,1.90,2.00,1.77,1.79,1.814833168153287082,6054,30,10987.00,6051,99.95,0.23,-0.11
29-March-2016,1.83,2.04,1.75,1.79,1.798164097914777878,8824,42,15867.00,6925,78.48,0.29,-0.04
28-March-2016,2.14,2.14,1.81,1.95,1.906484641638225255,1465,14,2793.00,1053,71.88,0.33,-0.19
23-March-2016,1.81,1.99,1.81,1.88,1.903025871374351474,28719,34,54653.00,27632,96.22,0.18,0.07
22-March-2016,2.06,2.06,1.91,1.99,1.954970760233918128,1710,11,3343.00,1709,99.94,0.15,-0.07
21-March-2016,2.00,2.12,1.86,2.00,1.966977933121185247,19169,58,37705.00,9334,48.69,0.26,0.00
18-March-2016,1.91,2.13,1.71,1.98,1.883311938382541720,7790,30,14671.00,6660,85.49,0.42,0.07
17-March-2016,1.96,2.14,1.95,1.96,1.956827780384795870,6393,17,12510.00,6343,99.22,0.19,0.00
16-March-2016,2.19,2.19,1.83,2.00,1.986288265306122448,3136,18,6229.00,2885,92.00,0.36,-0.19
15-March-2016,2.01,2.20,1.70,2.07,2.020872401141459437,12265,32,24786.00,11565,94.29,0.50,0.06
14-March-2016,2.01,2.15,1.90,1.90,1.994361334867663981,8690,28,17331.00,7745,89.13,0.25,-0.11
11-March-2016,2.03,2.27,1.95,2.06,2.039345072162038180,28339,49,57793.00,20589,72.65,0.32,0.03
10-March-2016,2.18,2.26,2.18,2.26,2.228553921568627450,8160,13,18185.00,8160,100.00,0.08,0.08
9-March-2016,2.08,2.29,2.08,2.20,2.200807479813004674,4706,19,10357.00,4606,97.88,0.21,0.12
8-March-2016,2.30,2.30,2.18,2.27,2.196837944664031620,2530,11,5558.00,2529,99.96,0.12,-0.03
4-March-2016,2.33,2.33,2.19,2.30,2.276836158192090395,177,6,403.00,86,48.59,0.14,-0.03
3-March-2016,2.28,2.29,2.18,2.19,2.228419010669253152,4124,17,9190.00,3624,87.88,0.11,-0.09
2-March-2016,2.20,2.40,2.19,2.23,2.223051216289733426,12867,33,28604.00,11690,90.85,0.21,0.03
1-March-2016,2.18,2.28,2.18,2.18,2.236191478169384534,1901,15,4251.00,1801,94.74,0.10,0.00
29-February-2016,2.18,2.30,2.17,2.26,2.234716907074869983,20382,15,45548.00,19882,97.55,0.13,0.08
26-February-2016,2.20,2.38,2.15,2.17,2.176319758672699849,13260,12,28858.00,13000,98.04,0.23,-0.03
25-February-2016,2.16,2.25,2.15,2.24,2.206882186302282952,12002,15,26487.00,12001,99.99,0.10,0.08
24-February-2016,2.31,2.31,2.15,2.18,2.157246108228317272,10792,15,23281.00,10517,97.45,0.16,-0.13
23-February-2016,2.28,2.31,2.28,2.28,2.279950723744995380,3247,14,7403.00,3247,100.00,0.03,0.00
22-February-2016,2.28,2.49,2.28,2.28,2.280312124849939975,3332,14,7598.00,3230,96.94,0.21,0.00
19-February-2016,2.13,2.43,2.13,2.30,2.291888691533451746,3378,18,7742.00,3172,93.90,0.30,0.17
18-February-2016,2.28,2.44,2.28,2.31,2.310569105691056910,6150,21,14210.00,5100,82.93,0.16,0.03
17-February-2016,2.16,2.44,2.16,2.43,2.360691458454386984,6884,19,16251.00,2100,30.51,0.28,0.27
16-February-2016,2.54,2.55,2.25,2.28,2.320255474452554744,4384,19,10172.00,3932,89.69,0.30,-0.26
15-February-2016,2.51,2.51,2.28,2.43,2.381818181818181818,1925,7,4585.00,1855,96.36,0.23,-0.08
12-February-2016,2.01,2.40,2.01,2.27,2.151056338028169014,8520,20,18327.00,8209,96.35,0.39,0.26
11-February-2016,2.28,2.50,2.28,2.28,2.307458997977982475,8902,22,20541.00,7897,88.71,0.22,0.00
10-February-2016,2.80,2.80,2.30,2.31,2.375268048606147248,6995,27,16615.00,5600,80.06,0.50,-0.49
9-February-2016,2.30,2.47,2.30,2.47,2.319605861546235472,3958,13,9181.00,3951,99.82,0.17,0.17
8-February-2016,2.00,2.49,2.00,2.34,2.356109891020594207,24133,30,56860.00,22824,94.58,0.49,0.34
5-February-2016,2.20,2.49,2.16,2.30,2.381913422676026377,37608,42,89579.00,34375,91.40,0.33,0.10
4-February-2016,2.11,2.49,2.11,2.33,2.370128585558852621,5055,26,11981.00,4055,80.22,0.38,0.22
3-February-2016,2.32,2.52,2.30,2.35,2.370043103448275862,4640,20,10997.00,4471,96.36,0.22,0.03
2-February-2016,2.36,2.52,2.30,2.50,2.464535128312999579,11885,28,29291.00,10325,86.87,0.22,0.14
1-February-2016,2.17,2.60,2.17,2.48,2.481285988483685220,20840,30,51710.00,17581,84.36,0.43,0.31
29-January-2016,2.24,2.49,2.15,2.39,2.338242636045931103,12018,31,28101.00,6968,57.98,0.34,0.15
28-January-2016,2.37,2.55,2.25,2.49,2.461734194558622039,15327,42,37731.00,14226,92.82,0.30,0.12
27-January-2016,3.35,3.35,2.36,2.46,2.502368908261294225,137194,264,343310.00,104121,75.89,0.99,-0.89
25-January-2016,2.71,3.29,2.71,2.94,3.006850933144342074,4233,42,12728.00,3080,72.76,0.58,0.23
22-January-2016,2.41,3.10,2.41,3.02,2.848862327188940092,13888,78,39565.00,11015,79.31,0.69,0.61
21-January-2016,2.51,3.13,2.51,2.60,2.711848574237954768,20340,90,55159.00,13135,64.58,0.62,0.09
20-January-2016,2.70,3.09,2.60,2.68,2.694588810761235096,13084,44,35256.00,8901,68.03,0.49,-0.02
19-January-2016,2.57,2.89,2.57,2.88,2.778085443037974683,2528,22,7023.00,1747,69.11,0.32,0.31
18-January-2016,2.52,2.98,2.52,2.84,2.695164410058027079,7755,26,20901.00,7294,94.06,0.46,0.32
15-January-2016,3.00,3.42,2.81,3.03,3.037762456910059542,12764,40,38774.00,10038,78.64,0.61,0.03
14-January-2016,3.50,3.50,2.71,3.25,3.110303723056825604,12248,53,38095.00,8435,68.87,0.79,-0.25
13-January-2016,3.06,3.38,2.63,3.11,3.115415900942969903,33193,80,103410.00,24776,74.64,0.75,0.05
12-January-2016,3.85,3.85,3.18,3.27,3.300653106922933383,26795,85,88441.00,15947,59.51,0.67,-0.58
11-January-2016,3.00,3.45,3.00,3.26,3.307772361286082050,36514,84,120780.00,28173,77.16,0.45,0.26
8-January-2016,2.73,3.54,2.73,3.31,3.363286444117852893,42867,86,144174.00,33326,77.74,0.81,0.58
7-January-2016,3.60,3.60,3.09,3.19,3.181137995534906172,16573,53,52721.00,9740,58.77,0.51,-0.41
6-January-2016,3.76,3.76,3.30,3.45,3.506598823342343774,6289,38,22053.00,4547,72.30,0.46,-0.31
5-January-2016,3.77,3.90,3.25,3.40,3.529703420669577874,43968,86,155194.00,38886,88.44,0.65,-0.37
4-January-2016,3.12,3.74,3.12,3.58,3.521762975519768659,40114,57,141272.00,27047,67.43,0.62,0.46
1-January-2016,3.50,3.50,2.90,3.42,3.244047219048899043,44643,69,144824.00,26123,58.52,0.60,-0.08
31-December-2015,3.60,4.10,3.02,3.25,3.594583367948824457,72222,136,259608.00,39619,54.86,1.08,-0.35
30-December-2015,2.60,3.52,2.60,3.50,3.327593038495534761,65618,127,218350.00,46466,70.81,0.92,0.90
29-December-2015,2.70,2.95,2.55,2.94,2.704260192395785616,10915,28,29517.00,10849,99.40,0.40,0.24
28-December-2015,2.51,2.84,2.51,2.80,2.627378190255220417,2155,8,5662.00,1655,76.80,0.33,0.29
24-December-2015,2.48,2.97,2.48,2.58,2.625708595066646238,13054,30,34276.00,11644,89.20,0.49,0.10
23-December-2015,2.61,2.87,2.61,2.66,2.713032581453634085,1596,15,4330.00,1451,90.91,0.26,0.05
22-December-2015,2.31,2.78,2.31,2.77,2.644948131305954241,14074,38,37225.00,12719,90.37,0.47,0.46
21-December-2015,2.52,2.52,2.35,2.41,2.431563126252505010,9980,22,24267.00,9110,91.28,0.17,-0.11
18-December-2015,2.40,2.64,2.40,2.64,2.511927480916030534,4192,11,10530.00,2858,68.18,0.24,0.24
17-December-2015,2.60,2.74,2.51,2.74,2.590288924558587479,2492,24,6455.00,1882,75.52,0.23,0.14
16-December-2015,2.61,2.74,2.60,2.64,2.616598639455782312,3675,24,9616.00,3052,83.05,0.14,0.03
15-December-2015,2.50,2.76,2.47,2.76,2.576268438969038742,6169,26,15893.00,4979,80.71,0.29,0.26
14-December-2015,2.50,2.65,2.17,2.59,2.399089276016209215,23937,46,57427.00,16013,66.90,0.48,0.09
11-December-2015,2.65,2.80,2.50,2.58,2.604717566728739913,8055,28,20981.00,6163,76.51,0.30,-0.07
10-December-2015,2.43,2.86,2.43,2.65,2.658873239436619718,3550,16,9439.00,3310,93.24,0.43,0.22
9-December-2015,2.69,2.69,2.45,2.66,2.623131046613896218,4548,23,11930.00,3907,85.91,0.24,-0.03
8-December-2015,2.31,2.60,2.31,2.60,2.502554027504911591,5090,20,12738.00,4329,85.05,0.29,0.29
7-December-2015,2.99,2.99,2.60,2.65,2.683855421686746987,6225,21,16707.00,6036,96.96,0.39,-0.34
4-December-2015,3.03,3.03,2.70,2.74,2.765322699748929257,6771,21,18724.00,5571,82.28,0.33,-0.29
3-December-2015,3.03,3.04,2.64,2.82,2.799269371274754854,10402,27,29118.00,9792,94.14,0.40,-0.21
2-December-2015,3.05,3.10,2.85,2.85,2.887568478718921196,11865,29,34261.00,10814,91.14,0.25,-0.20
1-December-2015,2.80,3.06,2.71,3.04,3.003370502485745583,35603,69,106929.00,31576,88.69,0.35,0.24
30-November-2015,2.64,2.94,2.60,2.79,2.823938691136432388,9917,41,28005.00,7769,78.34,0.34,0.15
27-November-2015,2.75,2.84,2.46,2.78,2.741414290457043786,27109,64,74317.00,25252,93.15,0.38,0.03
26-November-2015,2.51,2.92,2.51,2.59,2.786585743481761317,16147,37,44995.00,12864,79.67,0.41,0.08
24-November-2015,2.55,2.75,2.55,2.72,2.676546837193225025,23144,30,61946.00,20054,86.65,0.20,0.17
23-November-2015,2.94,2.94,2.77,2.77,2.866958507803578226,10508,30,30126.00,10141,96.51,0.17,-0.17
20-November-2015,2.94,2.94,2.70,2.77,2.823283813962520633,10299,43,29077.00,9288,90.18,0.24,-0.17
19-November-2015,2.75,2.94,2.70,2.94,2.897916732326893378,63458,81,183896.00,61457,96.85,0.24,0.19
18-November-2015,2.83,2.90,2.45,2.75,2.818262302338735459,40663,84,114599.00,34212,84.14,0.45,-0.08
17-November-2015,1.91,2.57,1.91,2.43,2.404669260700389105,19275,41,46350.00,18950,98.31,0.66,0.52
16-November-2015,2.03,2.34,2.03,2.15,2.235972211619207573,13099,43,29289.00,9894,75.53,0.31,0.12
13-November-2015,2.19,2.58,2.15,2.36,2.383261364999400263,33348,82,79477.00,29448,88.31,0.43,0.17
11-November-2015,1.98,2.22,1.73,2.15,2.132929047907822922,24735,26,52758.00,24100,97.43,0.49,0.17
10-November-2015,1.94,1.94,1.73,1.85,1.814569536423841059,302,6,548.00,201,66.56,0.21,-0.09
9-November-2015,1.70,1.87,1.57,1.85,1.703140333660451422,2038,15,3471.00,1704,83.61,0.30,0.15
6-November-2015,1.62,1.84,1.62,1.70,1.704234388366124893,9352,15,15938.00,9282,99.25,0.22,0.08
5-November-2015,1.76,1.85,1.57,1.82,1.771391529818496110,4628,19,8198.00,2631,56.85,0.28,0.06
4-November-2015,2.09,2.09,1.74,1.80,1.767295597484276729,6360,24,11240.00,5992,94.21,0.35,-0.29
3-November-2015,1.80,1.89,1.70,1.81,1.792095512556607657,2429,9,4353.00,2110,86.87,0.19,0.01
2-November-2015,1.75,1.90,1.75,1.76,1.821675634127594158,1301,11,2370.00,1301,100.00,0.15,0.01
30-October-2015,1.95,1.95,1.78,1.84,1.798854688618468146,1397,10,2513.00,1143,81.82,0.17,-0.11
29-October-2015,1.98,1.98,1.70,1.92,1.784705882352941176,14450,34,25789.00,8350,57.79,0.28,-0.06
28-October-2015,1.71,1.94,1.70,1.85,1.805060379528464634,1739,13,3139.00,1176,67.63,0.24,0.14
27-October-2015,1.70,1.94,1.70,1.80,1.764655541292255027,2337,11,4124.00,1836,78.56,0.24,0.10
26-October-2015,2.00,2.00,1.65,1.65,1.746666666666666666,2100,10,3668.00,2000,95.24,0.35,-0.35
23-October-2015,1.78,1.95,1.75,1.77,1.865576102418207681,7030,14,13115.00,6730,95.73,0.20,-0.01
21-October-2015,1.71,1.95,1.70,1.90,1.806554586082145137,9398,18,16978.00,6599,70.22,0.25,0.19
20-October-2015,1.80,1.90,1.80,1.80,1.819878674755016332,2143,7,3900.00,2143,100.00,0.10,0.00
19-October-2015,1.93,1.93,1.83,1.89,1.887911069939786938,2159,6,4076.00,2059,95.37,0.10,-0.04
16-October-2015,1.75,1.95,1.75,1.77,1.865517241379310344,2030,11,3787.00,1830,90.15,0.20,0.02
15-October-2015,1.79,1.79,1.78,1.78,1.782857142857142857,350,3,624.00,350,100.00,0.01,-0.01
14-October-2015,1.78,1.79,1.77,1.78,1.779094076655052264,8610,11,15318.00,7810,90.71,0.02,0.00
13-October-2015,1.82,1.82,1.82,1.82,1.819277108433734939,664,4,1208.00,664,100.00,0.00,0.00
12-October-2015,1.75,2.03,1.75,1.83,1.822779715588945532,7454,23,13587.00,5058,67.86,0.28,0.08
9-October-2015,2.07,2.08,1.84,1.90,1.917883714521906861,10887,32,20880.00,9537,87.60,0.24,-0.17
8-October-2015,1.78,1.83,1.78,1.83,1.818846694796061884,3555,5,6466.00,3555,100.00,0.05,0.05
7-October-2015,1.77,1.98,1.77,1.91,1.878403755868544600,2130,17,4001.00,1630,76.53,0.21,0.14
6-October-2015,1.82,1.99,1.76,1.80,1.850520833333333333,3840,23,7106.00,2940,76.56,0.23,-0.02
5-October-2015,2.14,2.14,1.78,1.89,1.885687470671046457,10655,32,20092.00,9820,92.16,0.36,-0.25
1-October-2015,2.04,2.04,1.85,1.92,1.890825688073394495,5450,16,10305.00,4370,80.18,0.19,-0.12
30-September-2015,1.72,1.95,1.72,1.95,1.846116233584800223,28632,37,52858.00,17630,61.57,0.23,0.23
29-September-2015,1.85,2.00,1.85,1.91,1.959434399629114510,4314,16,8453.00,3714,86.09,0.15,0.06
28-September-2015,1.60,2.10,1.60,1.89,1.907401149036836769,35508,40,67728.00,32636,91.91,0.50,0.29
24-September-2015,1.98,1.98,1.86,1.86,1.875968992248062015,516,9,968.00,516,100.00,0.12,-0.12
23-September-2015,1.56,2.00,1.56,1.81,1.785098522167487684,1624,9,2899.00,1124,69.21,0.44,0.25
22-September-2015,1.80,2.00,1.73,1.80,1.800807421405256828,11642,34,20965.00,6591,56.61,0.27,0.00
21-September-2015,2.00,2.00,1.80,1.81,1.816388467374810318,659,4,1197.00,659,100.00,0.20,-0.19
18-September-2015,1.98,1.98,1.79,1.83,1.820000000000000000,100,5,182.00,100,100.00,0.19,-0.15
16-September-2015,1.94,2.00,1.73,1.77,1.836289222373806275,1466,13,2692.00,788,53.75,0.27,-0.17
15-September-2015,2.10,2.10,1.86,1.94,1.926499032882011605,1551,14,2988.00,1351,87.11,0.24,-0.16
14-September-2015,1.88,2.08,1.70,2.06,1.989824595406531640,10319,18,20533.00,6500,62.99,0.38,0.18
11-September-2015,1.60,1.88,1.60,1.88,1.775000000000000000,1400,6,2485.00,900,64.29,0.28,0.28
10-September-2015,1.80,1.80,1.66,1.71,1.702508960573476702,279,4,475.00,279,100.00,0.14,-0.09
9-September-2015,1.60,1.87,1.60,1.66,1.723702664796633941,3565,18,6145.00,3275,91.87,0.27,0.06
8-September-2015,1.75,1.94,1.59,1.72,1.715189873417721518,1106,14,1897.00,805,72.78,0.35,-0.03
7-September-2015,1.81,1.84,1.70,1.72,1.758257539492580181,8356,18,14692.00,8355,99.99,0.14,-0.09
4-September-2015,2.00,2.00,1.60,1.69,1.770435633871757219,4086,28,7234.00,3230,79.05,0.40,-0.31
3-September-2015,1.85,2.03,1.85,1.86,1.862157809983896940,3105,10,5782.00,3100,99.84,0.18,0.01
2-September-2015,2.10,2.10,1.90,2.03,1.996487119437939110,854,10,1705.00,600,70.26,0.20,-0.07
1-September-2015,2.38,2.38,1.88,2.10,2.069245165315034310,1603,17,3317.00,1167,72.80,0.50,-0.28
31-August-2015,1.86,2.05,1.86,2.00,1.947140797693416626,2081,11,4052.00,1130,54.30,0.19,0.14
28-August-2015,2.10,2.35,1.86,1.99,2.124806544328985186,9046,30,19221.00,4599,50.84,0.49,-0.11
27-August-2015,2.13,2.39,2.01,2.12,2.229296768938365462,7366,30,16421.00,6675,90.62,0.38,-0.01
26-August-2015,1.80,2.12,1.66,2.12,1.892473118279569892,372,8,704.00,321,86.29,0.46,0.32
25-August-2015,1.71,2.00,1.65,1.80,1.782826086956521739,4600,16,8201.00,3450,75.00,0.35,0.09
24-August-2015,1.90,2.05,1.67,1.85,1.877238805970149253,5360,21,10062.00,5160,96.27,0.38,-0.05
21-August-2015,2.45,2.45,2.00,2.01,2.007983193277310924,4760,17,9558.00,4665,98.00,0.45,-0.44
20-August-2015,2.00,2.28,2.00,2.20,2.059618441971383147,1258,10,2591.00,1144,90.94,0.28,0.20
19-August-2015,2.06,2.20,2.06,2.08,2.147058823529411764,1700,7,3650.00,1700,100.00,0.14,0.02
18-August-2015,2.10,2.33,2.03,2.06,2.074800072154410438,16631,36,34506.00,11660,70.11,0.30,-0.04
17-August-2015,2.00,2.20,2.00,2.13,2.172741935483870967,6200,22,13471.00,6200,100.00,0.20,0.13
14-August-2015,2.20,2.57,2.20,2.20,2.259451795841209829,2116,26,4781.00,1882,88.94,0.37,0.00
13-August-2015,2.10,2.40,2.10,2.26,2.220634920634920634,630,6,1399.00,340,53.97,0.30,0.16
12-August-2015,2.15,2.42,2.14,2.32,2.200000000000000000,995,9,2189.00,870,87.44,0.28,0.17
11-August-2015,2.30,2.30,2.15,2.15,2.207943049831397527,2669,13,5893.00,2669,100.00,0.15,-0.15
10-August-2015,2.35,2.64,2.00,2.31,2.361135758651286601,16905,30,39915.00,14270,84.41,0.64,-0.04
7-August-2015,2.35,2.48,2.31,2.33,2.361948955916473317,3448,18,8144.00,2750,79.76,0.17,-0.02
6-August-2015,2.50,2.50,2.37,2.43,2.407393850658857979,8196,13,19731.00,7996,97.56,0.13,-0.07
5-August-2015,2.40,2.59,2.40,2.46,2.483761099622916920,8221,23,20419.00,8118,98.75,0.19,0.06
4-August-2015,2.45,2.52,2.36,2.39,2.412204007285974499,10980,20,26486.00,8960,81.60,0.16,-0.06
3-August-2015,2.47,2.69,2.39,2.41,2.473948524795982423,15930,53,39410.00,12800,80.35,0.30,-0.06
31-July-2015,2.53,2.65,2.43,2.64,2.563844922639160590,11246,25,28833.00,8664,77.04,0.22,0.11
30-July-2015,2.67,2.69,2.48,2.50,2.627406679764243614,10180,21,26747.00,7638,75.03,0.21,-0.17
29-July-2015,2.50,2.51,2.45,2.45,2.484054054054054054,3700,17,9191.00,3700,100.00,0.06,-0.05
28-July-2015,2.73,2.73,2.44,2.50,2.581237113402061855,4850,10,12519.00,2800,57.73,0.29,-0.23
27-July-2015,2.50,2.50,2.40,2.50,2.492034798327872556,8851,8,22057.00,8851,100.00,0.10,0.00
24-July-2015,2.80,2.80,2.55,2.55,2.720361392684001762,4538,21,12345.00,4388,96.69,0.25,-0.25
23-July-2015,2.70,2.75,2.60,2.61,2.651543209876543209,3240,19,8591.00,3140,96.91,0.15,-0.09
22-July-2015,2.70,2.81,2.50,2.81,2.754075749634492841,36251,43,99838.00,35051,96.69,0.31,0.11
21-July-2015,2.75,2.85,2.52,2.56,2.656806282722513089,3820,24,10149.00,2630,68.85,0.33,-0.19
20-July-2015,2.32,2.77,2.30,2.75,2.551292637997840309,15743,29,40165.00,12891,81.88,0.47,0.43
17-July-2015,2.53,2.53,2.18,2.52,2.420682116309575863,22870,30,55361.00,22252,97.30,0.35,-0.01
16-July-2015,2.22,2.40,2.20,2.30,2.278775461010003615,8297,33,18907.00,7949,95.81,0.20,0.08
15-July-2015,2.42,2.50,2.34,2.34,2.445289057811562312,4999,18,12224.00,4099,82.00,0.16,-0.08
14-July-2015,2.79,2.79,2.44,2.58,2.570241831271921727,5417,25,13923.00,3612,66.68,0.35,-0.21
13-July-2015,2.74,2.89,2.50,2.59,2.695891668579297681,13071,35,35238.00,9571,73.22,0.39,-0.15
10-July-2015,2.50,2.68,2.39,2.68,2.631188835485552145,17269,38,45438.00,14530,84.14,0.29,0.18
9-July-2015,2.36,2.59,2.27,2.44,2.539806276122868705,60292,82,153130.00,51018,84.62,0.32,0.08
8-July-2015,2.39,2.40,2.06,2.36,2.324511983433322167,32837,34,76330.00,30025,91.44,0.34,-0.03
7-July-2015,2.40,2.40,2.10,2.19,2.268050089445438282,13975,23,31696.00,11875,84.97,0.30,-0.21
6-July-2015,2.28,2.57,2.15,2.31,2.345368414314064400,31242,64,73274.00,28655,91.72,0.42,0.03
3-July-2015,1.99,2.36,1.82,2.28,2.168868921775898520,41624,94,90277.00,36805,88.42,0.54,0.29
2-July-2015,1.96,2.04,1.79,1.99,1.966153846153846153,11700,31,23004.00,10849,92.73,0.25,0.03
1-July-2015,1.78,1.87,1.67,1.76,1.783348369635262276,7759,12,13837.00,7759,100.00,0.20,-0.02
30-June-2015,1.73,1.73,1.60,1.67,1.645312500000000000,3200,10,5265.00,2993,93.53,0.13,-0.06
29-June-2015,1.75,1.75,1.60,1.60,1.716666666666666666,900,7,1545.00,900,100.00,0.15,-0.15
26-June-2015,1.60,1.84,1.60,1.63,1.653195610071013557,7745,16,12804.00,6105,78.83,0.24,0.03
25-June-2015,1.71,1.90,1.65,1.67,1.823652986951504571,33797,24,61634.00,32300,95.57,0.25,-0.04
24-June-2015,1.70,1.80,1.67,1.80,1.682500000000000000,1600,7,2692.00,1560,97.50,0.13,0.10
23-June-2015,1.84,1.85,1.66,1.67,1.731187884524372929,8452,20,14632.00,8130,96.19,0.19,-0.17
22-June-2015,1.99,1.99,1.72,1.84,1.866666666666666666,1350,7,2520.00,1331,98.59,0.27,-0.15
19-June-2015,1.61,1.92,1.60,1.72,1.661317165953399904,8412,18,13975.00,5416,64.38,0.32,0.11
18-June-2015,1.62,1.71,1.59,1.64,1.627502175805047867,4596,11,7480.00,3496,76.07,0.12,0.02
17-June-2015,1.75,1.90,1.70,1.70,1.800091157702825888,10970,11,19747.00,9089,82.85,0.20,-0.05
16-June-2015,1.65,1.76,1.57,1.72,1.647265315366323179,8831,14,14547.00,5265,59.62,0.19,0.07
15-June-2015,1.70,1.83,1.70,1.74,1.735794542536115569,3115,16,5407.00,2560,82.18,0.13,0.04
12-June-2015,1.65,1.70,1.60,1.70,1.630273752012882447,6210,14,10124.00,6140,98.87,0.10,0.05
11-June-2015,1.70,1.83,1.62,1.66,1.663786954109534754,12617,24,20992.00,10617,84.15,0.21,-0.04
10-June-2015,1.61,1.89,1.61,1.89,1.804440154440154440,5180,14,9347.00,5180,100.00,0.28,0.28
9-June-2015,1.65,1.81,1.65,1.69,1.706596141879278158,3214,10,5485.00,2214,68.89,0.16,0.04
8-June-2015,1.85,1.85,1.60,1.83,1.677431757016532103,2601,8,4363.00,2600,99.96,0.25,-0.02
5-June-2015,1.80,1.85,1.80,1.85,1.802727272727272727,5500,3,9915.00,5500,100.00,0.05,0.05
4-June-2015,1.94,1.94,1.73,1.75,1.822507978224141167,10654,11,19417.00,9154,85.92,0.21,-0.19
3-June-2015,1.76,1.98,1.59,1.97,1.711982570806100217,4590,19,7858.00,3940,85.84,0.39,0.21
2-June-2015,1.80,1.94,1.72,1.84,1.794312169312169312,3024,19,5426.00,2104,69.58,0.22,0.04
1-June-2015,1.80,1.98,1.78,1.80,1.840437158469945355,915,8,1684.00,521,56.94,0.20,0.00
29-May-2015,1.77,1.99,1.77,1.85,1.845279288185862580,10115,20,18665.00,9335,92.29,0.22,0.08
28-May-2015,2.00,2.25,1.83,1.85,1.889349112426035502,3380,12,6386.00,3320,98.22,0.42,-0.15
27-May-2015,2.10,2.10,1.76,1.95,2.006704251104677738,6563,20,13170.00,4161,63.40,0.34,-0.15
26-May-2015,1.62,2.15,1.62,1.82,1.884573502722323049,5510,24,10384.00,4987,90.51,0.53,0.20
25-May-2015,1.90,2.10,1.80,1.89,1.886033857315598548,13232,22,24956.00,12349,93.33,0.30,-0.01
22-May-2015,1.90,2.29,1.90,1.97,1.961871750433275563,1731,6,3396.00,1731,100.00,0.39,0.07
21-May-2015,1.95,2.10,1.95,2.00,2.020930232558139534,2150,12,4345.00,2150,100.00,0.15,0.05
20-May-2015,2.29,2.29,2.01,2.11,2.069878368709754352,4193,13,8679.00,4093,97.62,0.28,-0.18
19-May-2015,1.95,2.15,1.90,2.00,2.013405642556821644,16411,26,33042.00,11081,67.52,0.25,0.05
18-May-2015,2.47,2.47,1.95,1.97,2.097391670172486327,4754,21,9971.00,4753,99.98,0.52,-0.50
15-May-2015,1.85,2.08,1.85,2.07,1.965172336111736877,22195,44,43617.00,22195,100.00,0.23,0.22
14-May-2015,1.90,1.90,1.64,1.74,1.790708812260536398,2088,6,3739.00,1559,74.66,0.26,-0.16
13-May-2015,1.80,1.85,1.75,1.75,1.824242424242424242,6600,18,12040.00,6600,100.00,0.10,-0.05
12-May-2015,1.94,1.94,1.70,1.80,1.834583333333333333,2400,12,4403.00,1400,58.33,0.24,-0.14
11-May-2015,1.60,1.70,1.54,1.66,1.591539344696635167,11323,29,18021.00,11009,97.23,0.16,0.06
8-May-2015,1.75,1.75,1.61,1.67,1.696744579332004590,16557,59,28093.00,15214,91.89,0.14,-0.08
7-May-2015,1.75,1.79,1.60,1.72,1.703361085414739438,12972,62,22096.00,12072,93.06,0.19,-0.03
6-May-2015,1.78,2.14,1.60,1.85,1.772233113527000534,11222,90,19888.00,10866,96.83,0.54,0.07
5-May-2015,1.77,1.94,1.77,1.82,1.816562322140011383,17570,95,31917.00,16270,92.60,0.17,0.05
4-May-2015,1.85,2.00,1.70,1.76,1.848808490754956277,14981,82,27697.00,12571,83.91,0.30,-0.09
30-April-2015,1.90,1.90,1.85,1.85,1.893713681986265187,9465,54,17924.00,9465,100.00,0.05,-0.05
29-April-2015,1.93,1.98,1.89,1.91,1.908498458828709819,11355,73,21671.00,11255,99.12,0.09,-0.02
28-April-2015,1.95,2.00,1.95,1.96,1.979296376865951541,13331,52,26386.00,12231,91.75,0.05,0.01
